RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,ZeroBalance_Highsalary_Flag,Product_Engagement_Score,Balance_to_Salary_Ratio
6081,15725945,Nweke,515.5,Spain,Female,26.0,2,0.0,1,0,0,1632.4624999999942,1,1,1,0.0
6082,15813159,Hairston,515.5,France,Male,26.0,8,93590.47,1,0,1,1632.4624999999942,1,0,2,57.330854460669286
6083,15636820,Loggia,515.5,Germany,Male,26.0,8,104149.66,1,1,0,1632.4624999999942,0,0,2,63.799113302756034
6084,15603880,Morgan,515.5,Germany,Male,26.0,1,114141.64,1,1,1,1632.4624999999942,1,0,3,69.91991546513344
6085,15619494,Abdulov,515.5,Germany,Female,26.0,9,117153.0,1,1,1,1632.4624999999942,0,0,3,71.76458877309612
6086,15596992,Norris,482.0,Germany,Male,26.0,7,156353.46,1,1,0,1632.4624999999942,1,0,2,95.77767330030585
6087,15735025,Clark,515.5,Spain,Male,26.0,3,175534.78,2,1,1,1632.4624999999942,0,0,4,107.52760323744076
6088,15730759,Chukwudi,515.5,France,Female,26.0,9,135637.0,1,1,0,1632.4624999999942,1,0,2,83.08736035284149
6089,15752912,Perkin,515.5,France,Female,26.0,7,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6090,15711316,Ch'ang,515.5,France,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6091,15738785,Kang,515.5,France,Male,26.0,7,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
6092,15777896,Chukwudi,515.5,Germany,Female,26.0,2,83415.04,1,0,1,1632.4624999999942,0,0,2,51.09767605687744
6093,15628963,Frolova,515.5,Germany,Male,26.0,3,141859.12,2,1,1,1632.4624999999942,0,0,4,86.89885372558359
6094,15742126,Chiu,515.5,Germany,Male,26.0,7,132767.66,2,1,1,1632.4624999999942,0,0,4,81.32968444910709
6095,15575623,Simpson,515.5,France,Female,26.0,10,110635.32,1,1,0,1632.4624999999942,0,0,2,67.77204376823381
6096,15741652,McLean,515.5,Spain,Male,26.0,8,177657.35,1,1,1,1632.4624999999942,0,0,3,108.82782912318086
6097,15738884,Hu,515.5,Germany,Male,26.0,4,157777.58,1,1,0,1632.4624999999942,0,0,2,96.65004862286304
6098,15615050,Savage,515.5,Germany,Male,26.0,9,107915.94,2,1,1,1632.4624999999942,1,0,4,66.10622908642642
6099,15803005,Wallace,515.5,Germany,Female,26.0,5,86568.75,1,0,1,1632.4624999999942,0,0,2,53.02954891766292
6100,15743498,Winter,515.5,Germany,Male,26.0,9,137755.76,1,1,0,1632.4624999999942,1,0,2,84.385252341172
6101,15720463,Ho,515.5,France,Male,26.0,2,137262.71,2,1,0,1632.4624999999942,0,0,3,84.08322396379732
6102,15588695,Su,515.5,Spain,Male,26.0,6,0.0,1,1,1,1632.4624999999942,1,0,3,0.0
6103,15665802,Li Fonti,515.5,Spain,Female,26.0,6,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6104,15571144,Ives,515.5,France,Male,26.0,10,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
6105,15750731,Trevisani,515.5,Germany,Male,26.0,9,116309.01,1,1,0,1632.4624999999942,1,0,2,71.24758455400992
6106,15605134,Bond,515.5,France,Female,26.0,0,131244.65,2,1,0,1632.4624999999942,0,0,3,80.39673193105536
6107,15626044,Lettiere,515.5,Germany,Male,26.0,3,125155.83,2,1,1,1632.4624999999942,0,0,4,76.66689433907392
6108,15737910,Houghton,515.5,Germany,Male,26.0,5,140691.08,2,1,0,1632.4624999999942,0,0,3,86.18334571238266
6109,15761076,Lei,507.0,France,Male,26.0,3,58820.32,2,1,1,1632.4624999999942,0,0,4,36.031651569331736
6110,15710105,Stirling,515.5,Germany,Female,26.0,3,105099.45,1,1,1,1632.4624999999942,1,0,3,64.38092758639195
6111,15577402,Grant,515.5,France,Male,26.0,9,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6113,15654372,Pearce,462.0,Germany,Male,26.0,1,94682.56,2,1,0,1632.4624999999942,0,0,3,57.999837668553084
6114,15585867,Rutledge,515.5,Spain,Male,26.0,2,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
6115,15662488,Udegbunam,515.5,France,Female,26.0,5,0.0,2,1,0,1632.4624999999942,1,0,3,0.0
6116,15604813,Zaytseva,494.0,France,Male,26.0,7,0.0,2,0,1,1632.4624999999942,0,1,3,0.0
6117,15611644,Onyemauchechukwu,515.5,France,Male,26.0,0,146329.73,1,0,1,1632.4624999999942,0,0,2,89.63742199284856
6118,15674928,Mullah,515.5,Spain,Male,26.0,2,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6119,15656100,Candler,515.5,France,Female,26.0,5,167962.7,1,0,0,1632.4624999999942,0,0,1,102.88916284447613
6120,15764293,Konovalova,490.0,France,Male,26.0,1,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6121,15636423,Lei,515.5,France,Male,26.0,7,0.0,1,1,1,1632.4624999999942,0,1,3,0.0
6122,15607629,Hollis,515.5,France,Male,26.0,8,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6123,15577313,Lionel,515.5,France,Male,26.0,3,116967.68,1,1,0,1632.4624999999942,1,0,2,71.65106702297933
6124,15714493,Francis,465.0,Spain,Female,26.0,6,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6125,15643359,Carter,515.5,Spain,Male,26.0,7,0.0,1,0,1,1632.4624999999942,0,0,2,0.0
6126,15687913,Mai,501.0,Germany,Female,26.0,7,93244.42,1,0,1,1632.4624999999942,0,0,2,57.118874093585816
6127,15790935,Johnson,515.5,France,Female,26.0,5,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6128,15708693,Sherman,515.5,France,Female,26.0,2,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6129,15672016,Sabbatini,515.5,France,Male,26.0,1,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6130,15727605,Shih,515.5,Germany,Male,26.0,4,80442.06,2,0,1,1632.4624999999942,0,0,3,49.27651324303026
6131,15651144,Yao,515.5,Germany,Female,26.0,2,150561.03,2,0,0,1632.4624999999942,0,0,2,92.22939577478841
6132,15749401,Ko,515.5,France,Male,26.0,9,0.0,3,1,1,1632.4624999999942,1,0,5,0.0
6133,15691874,Kazakova,515.5,France,Female,26.0,9,125474.44,1,1,0,1632.4624999999942,0,0,2,76.86206574423636
6134,15620735,Chiganu,515.5,Germany,Female,26.0,4,127076.68,2,1,0,1632.4624999999942,0,0,3,77.84355230212054
6136,15624611,Marsden,497.0,Spain,Male,26.0,8,128650.11,2,1,1,1632.4624999999942,0,0,4,78.80739067513065
6137,15773071,Serena,515.5,Spain,Female,26.0,6,145580.61,1,1,1,1632.4624999999942,0,0,3,89.1785324318326
6138,15720371,McLean,515.5,France,Female,26.0,3,0.0,1,1,0,1632.4624999999942,1,1,2,0.0
6139,15717984,Longo,477.0,France,Male,26.0,9,144900.58,1,1,0,1632.4624999999942,1,0,2,88.76196543565351
6140,15806407,Wilson,515.5,France,Female,26.0,4,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6141,15785042,Hsiung,488.0,France,Female,26.0,8,97588.6,1,0,0,1632.4624999999942,0,0,1,59.779994946285356
6142,15809302,Wright,515.5,France,Male,24.0,1,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6143,15677550,Folliero,515.5,France,Female,26.0,1,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6145,15617320,Palermo,515.5,Spain,Female,26.0,3,151709.33,1,1,0,1632.4624999999942,0,0,2,92.93281162660736
6147,15649112,Endrizzi,515.5,Spain,Female,26.0,3,122134.4,2,0,1,1632.4624999999942,0,0,3,74.81605243612054
6148,15690526,Tuan,515.5,Germany,Male,26.0,2,137260.45,2,1,0,1632.4624999999942,0,0,3,84.08183955221054
6149,15806945,Udobata,515.5,France,Female,26.0,9,88594.14,1,1,0,1632.4624999999942,0,0,2,54.270245105171064
6150,15670066,Ibezimako,515.5,Spain,Male,26.0,6,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6151,15625761,Maclean,515.5,Germany,Male,26.0,8,127205.32,4,1,0,1632.4624999999942,1,0,5,77.92235349969782
6152,15761525,Shaw,515.5,Spain,Female,26.0,10,96997.09,2,0,0,1632.4624999999942,0,0,2,59.41765277916053
6153,15735080,Cummins,508.0,France,Female,26.0,2,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
6154,15619537,Lavrentiev,515.5,France,Male,26.0,5,142200.19,2,1,1,1632.4624999999942,0,0,4,87.10778348660413
6155,15598162,Saunders,515.5,Germany,Female,26.0,3,160761.41,1,1,1,1632.4624999999942,0,0,3,98.47785783746983
6156,15694300,Fiorentino,515.5,France,Male,26.0,4,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6157,15637235,Knight,515.5,Spain,Male,26.0,8,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
6158,15612444,Manfrin,515.5,France,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6159,15626457,Zetticci,515.5,France,Male,26.0,0,116234.61,1,1,0,1632.4624999999942,0,0,2,71.2020092345156
6160,15627995,Angelo,515.5,Germany,Female,26.0,5,155143.52,1,0,1,1632.4624999999942,1,0,2,95.03649854131446
6161,15706128,Zhdanov,515.5,France,Female,21.0,1,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6162,15666430,Peck,515.5,France,Male,26.0,8,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
6163,15627385,Uwaezuoke,515.5,France,Male,26.0,5,84009.47,1,1,1,1632.4624999999942,0,0,3,51.46180693277812
6164,15581323,White,488.0,Germany,Female,26.0,7,139246.22,2,1,0,1632.4624999999942,0,0,3,85.29826565694495
6165,15608109,Greco,515.5,Germany,Male,26.0,7,170113.0,2,0,1,1632.4624999999942,0,0,3,104.20637533787183
6166,15801942,Chu,515.5,Spain,Female,26.0,8,0.0,3,1,1,1632.4624999999942,1,0,5,0.0
6167,15567431,Kodilinyechukwu,515.5,France,Male,26.0,2,145578.28,1,0,1,1632.4624999999942,0,0,2,89.17710514024091
6168,15810167,Scott,515.5,Spain,Male,26.0,7,126273.95,1,0,1,1632.4624999999942,0,0,2,77.35182278306573
6170,15785290,Hao,515.5,France,Male,26.0,9,0.0,1,1,0,1632.4624999999942,0,0,2,0.0
6171,15611157,McElhone,515.5,France,Female,26.0,2,87814.89,1,1,0,1632.4624999999942,0,0,2,53.79289876490291
6172,15673837,Ko,515.5,Spain,Male,26.0,3,113858.95,1,1,1,1632.4624999999942,0,0,3,69.74674762819997
6173,15656822,Day,515.5,Germany,Male,26.0,5,87612.64,4,1,1,1632.4624999999942,1,0,6,53.66900617931518
6174,15580560,Harris,515.5,France,Female,26.0,1,0.0,1,1,1,1632.4624999999942,0,0,3,0.0
6175,15760641,Gerald,515.5,Germany,Male,26.0,1,106648.98,1,0,1,1632.4624999999942,0,0,2,65.330125500586
6176,15587584,Nebeuwa,503.0,Spain,Male,26.0,4,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6177,15604146,Kaodilinakachukwu,515.5,Germany,Female,26.0,8,103653.51,2,1,1,1632.4624999999942,0,0,4,63.49518595373576
6178,15813974,Maruff,515.5,Germany,Male,26.0,3,116880.53,1,0,0,1632.4624999999942,1,0,1,71.59768141687813
6179,15746986,Howe,515.5,Germany,Female,26.0,4,97990.49,2,0,0,1632.4624999999942,0,0,2,60.02618130584951
6180,15759741,Knepper,515.5,Germany,Female,26.0,4,150635.3,1,1,1,1632.4624999999942,0,0,3,92.27489145998791
6181,15734892,Fennell,515.5,Spain,Male,26.0,4,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6182,15797194,T'ao,515.5,France,Male,26.0,10,129674.89,2,1,0,1632.4624999999942,0,0,3,79.43514169544505
6183,15723786,Morris,515.5,France,Female,26.0,9,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6184,15642726,Holmes,515.5,France,Male,26.0,3,83568.26,1,0,0,1235.49,0,0,1,67.63977045544682
6185,15664339,Yu,515.5,Spain,Male,26.0,4,178144.91,2,0,0,1632.4624999999942,1,0,2,109.12649448302834
6186,15754526,Walker,515.5,Germany,Male,26.0,6,147137.74,1,1,1,1632.4624999999942,0,0,3,90.13238588941584
6187,15703037,Edwards,515.5,France,Male,26.0,5,0.0,1,0,1,1632.4624999999942,1,1,2,0.0
6188,15751412,Harvey,515.5,France,Male,26.0,3,114370.41,1,0,1,1632.4624999999942,0,0,2,70.0600534468635
6189,15609558,McDonald,515.5,Germany,Female,26.0,5,108289.28,2,1,1,1632.4624999999942,1,0,4,66.33492652970612
6190,15572408,Chambers,515.5,Germany,Male,26.0,3,149887.49,2,1,0,1632.4624999999942,0,0,3,91.8168043676351
6191,15613923,Reed,515.5,Spain,Female,26.0,4,170172.9,1,0,1,1632.4624999999942,0,0,2,104.24306837063675
6192,15747000,Shih,515.5,France,Male,26.0,3,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6193,15731781,Onyemachukwu,515.5,France,Male,26.0,7,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6194,15727198,Teng,515.5,Germany,Female,26.0,2,64808.32,2,0,0,1632.4624999999942,0,0,2,39.699729702826396
6195,15794273,Hand,515.5,France,Female,26.0,0,62732.65,1,0,1,1632.4624999999942,0,0,2,38.42823342036967
6196,15804950,Onyemauchechukwu,514.0,France,Female,26.0,7,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6197,15576304,Bailey,515.5,France,Male,26.0,5,95167.55,1,1,1,1632.4624999999942,0,0,3,58.29692871964921
6198,15645200,Chiang,515.5,Germany,Female,26.0,2,152508.99,1,1,0,1632.4624999999942,1,0,2,93.42266055116153
6199,15779627,Maclean,515.5,Germany,Male,26.0,0,134644.19,1,1,1,1632.4624999999942,0,0,3,82.47919324333667
6200,15750755,Yobachi,449.0,Spain,Female,26.0,8,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
6201,15569654,Munro,515.5,Germany,Female,26.0,3,51293.47,1,0,0,1632.4624999999942,0,0,1,31.42091778524786
6202,15753079,Chidi,515.5,France,Male,26.0,5,0.0,3,0,0,1632.4624999999942,0,1,3,0.0
6203,15684995,Chamberlain,515.5,Spain,Male,26.0,8,116622.73,1,0,1,1632.4624999999942,0,0,2,71.43976048454431
6204,15790763,Trujillo,515.5,Spain,Female,26.0,2,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6205,15766458,Tang,498.0,France,Male,26.0,1,198113.86,1,1,0,1632.4624999999942,0,0,2,121.35890410958946
6206,15616221,Wilson,497.0,France,Female,26.0,4,85646.81,1,0,0,1632.4624999999942,1,0,1,52.46479475026244
6207,15776124,Mann,515.5,Spain,Male,26.0,7,0.0,1,0,1,1632.4624999999942,0,0,2,0.0
6208,15665811,Parry,515.5,France,Male,26.0,9,141234.98,1,1,0,1632.4624999999942,0,0,2,86.51652335046013
6209,15729804,Manfrin,515.5,France,Male,26.0,10,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6210,15714062,Millar,515.5,France,Female,26.0,9,77641.99,1,0,0,1632.4624999999942,1,0,1,47.561270167002476
6211,15592197,Simmons,515.5,Spain,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6212,15793116,Beneventi,502.0,Germany,Female,26.0,7,117304.29,1,0,0,1632.4624999999942,0,0,1,71.85726471511622
6213,15638231,Chung,515.5,Spain,Female,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6214,15697678,Maxwell,515.5,Germany,Male,26.0,6,92340.69,2,1,1,1632.4624999999942,0,0,4,56.56527485317447
6215,15800412,Dale,458.0,Germany,Male,26.0,9,146780.52,2,1,1,1632.4624999999942,0,0,4,89.91356309869325
6216,15597610,Stevens,515.5,Spain,Male,26.0,6,144974.55,1,1,1,1632.4624999999942,0,0,3,88.80727734940344
6217,15726634,Wei,479.0,France,Male,26.0,1,0.0,1,1,0,1632.4624999999942,0,0,2,0.0
6218,15670866,Chiu,515.5,France,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6219,15667462,Duncan,515.5,Spain,Male,26.0,10,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6220,15662574,Brady,515.5,Spain,Male,26.0,1,115137.26,1,1,0,1632.4624999999942,0,0,2,70.52980390054927
6221,15716926,Macleod,515.5,France,Male,26.0,10,101952.97,2,1,0,1632.4624999999942,0,0,3,62.45348361754121
6222,15603554,Berkeley,513.0,France,Female,26.0,0,164649.52,3,1,0,1632.4624999999942,1,0,4,100.85960320681215
6223,15716800,Kaur,515.5,France,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6224,15679429,Bell,515.5,France,Male,26.0,0,91956.49,1,1,1,1632.4624999999942,0,0,3,56.32992488342019
6225,15616122,Nwokike,515.5,France,Male,26.0,8,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6226,15742172,Williamson,515.5,Germany,Male,26.0,9,123938.6,2,1,0,1632.4624999999942,0,0,3,75.92125393385787
6227,15792305,Mountgarrett,515.5,Germany,Male,26.0,6,123571.77,3,0,1,1632.4624999999942,1,0,4,75.6965443310339
6228,15636016,Wreford,515.5,France,Female,26.0,3,120777.88,1,1,1,1632.4624999999942,0,0,3,73.98508694686734
6229,15733138,Paterson,515.5,Germany,Male,26.0,5,90248.79,1,1,1,1632.4624999999942,0,0,3,55.2838365352958
6230,15669741,Hou,515.5,France,Male,26.0,7,0.0,1,1,0,1632.4624999999942,0,1,2,0.0
6231,15616954,Smith,515.5,France,Male,26.0,4,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6232,15729238,Peng,515.5,Germany,Male,26.0,1,106396.48,1,1,1,1632.4624999999942,1,0,3,65.17545119719465
6233,15718242,Wollstonecraft,515.5,Germany,Female,26.0,1,104887.43,1,0,0,1632.4624999999942,1,0,1,64.2510501772631
6234,15682914,Bolton,515.5,France,Male,26.0,2,72079.71,1,1,1,1632.4624999999942,0,0,3,44.15397597188313
6235,15654274,Corrie,515.5,France,Male,26.0,6,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6236,15691457,Boyle,515.5,Spain,Male,26.0,2,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6237,15719649,Lambie,515.5,France,Male,26.0,3,99844.68,1,0,0,1632.4624999999942,0,0,1,61.16200525280082
6238,15778897,Cartwright,515.5,France,Female,26.0,1,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6239,15589437,Lu,466.0,France,Male,26.0,3,156815.71,1,1,1,1632.4624999999942,0,0,3,96.06083447552427
6240,15682369,Pisano,515.5,France,Male,26.0,6,146034.74,1,1,1,1632.4624999999942,0,0,3,89.45671952648254
6241,15626507,Chukwubuikem,515.5,France,Male,26.0,1,152283.39,1,1,0,1632.4624999999942,0,0,2,93.28446442108199
6242,15571995,Harper,515.5,Germany,Female,26.0,1,118897.1,2,1,1,1632.4624999999942,0,0,4,72.8329747237688
6243,15673333,Wilson,515.5,Germany,Male,26.0,8,96781.39,1,1,1,1632.4624999999942,0,0,3,59.28552110691691
6244,15748752,Ch'in,515.5,Germany,Male,26.0,1,102772.67,2,1,0,1632.4624999999942,0,0,3,62.955608474926905
6246,15722083,Ch'ang,515.5,Spain,Male,26.0,8,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
6247,15771442,Pennington,515.5,France,Male,26.0,4,150578.0,1,0,1,1632.4624999999942,1,0,2,92.23979111311931
6248,15803633,T'ien,515.5,France,Female,26.0,1,0.0,2,0,0,1632.4624999999942,0,0,2,0.0
6249,15672185,Liu,515.5,France,Male,26.0,3,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6250,15806486,Cunningham,515.5,France,Female,26.0,0,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
6251,15570895,Ch'in,515.5,France,Male,26.0,10,163548.07,1,1,0,1632.4624999999942,0,0,2,100.18488632970165
6252,15614520,Smith,515.5,France,Female,26.0,8,148580.12,1,1,0,1632.4624999999942,0,0,2,91.0159467675371
6253,15687492,Anderson,515.5,Germany,Male,26.0,3,96709.07,2,0,0,1632.4624999999942,0,0,2,59.241219936139636
6254,15675337,Forbes,395.0,Germany,Female,26.0,5,106011.59,1,1,1,1632.4624999999942,1,0,3,64.93967855310635
6255,15721047,Ansell,515.5,Germany,Male,26.0,1,135650.88,1,1,0,1632.4624999999942,0,0,2,83.09586284524177
6256,15589017,Chiu,515.5,Germany,Male,26.0,4,111362.76,3,1,0,1632.4624999999942,1,0,4,68.21765277916056
6257,15611186,Yevdokimova,515.5,France,Male,26.0,1,39344.83,1,1,1,1632.4624999999942,1,0,3,24.101521474459684
6258,15617301,Chamberlin,515.5,Germany,Male,26.0,9,130809.77,1,1,0,1632.4624999999942,0,0,2,80.13033683775306
6259,15726046,Johnston,515.5,France,Female,26.0,2,133009.51,1,1,0,1632.4624999999942,0,0,2,81.47783486603856
6260,15585748,McDonald,515.5,Germany,Female,26.0,9,135337.49,2,1,1,1632.4624999999942,0,0,4,82.9038890633019
6261,15672826,Chen,515.5,France,Female,26.0,10,112536.57,2,1,1,1632.4624999999942,0,0,4,68.93669532990829
6262,15595162,Cattaneo,515.5,Spain,Female,26.0,8,122570.69,1,0,0,1632.4624999999942,0,0,1,75.08331125523584
6263,15650026,Barclay-Harvey,513.0,France,Male,26.0,1,63562.02,2,0,1,1632.4624999999942,1,0,3,38.936281844146635
6264,15745826,Dawson,445.0,France,Male,26.0,3,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6265,15708610,Costa,515.5,Germany,Male,26.0,9,100368.63,2,0,0,1632.4624999999942,0,0,2,61.4829620894816
6266,15624471,Chikwado,515.5,France,Male,26.0,6,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6267,15590097,Ch'eng,515.5,Spain,Female,26.0,7,136082.0,1,1,0,1632.4624999999942,0,0,2,83.3599546697094
6268,15689328,Harrison,515.5,Germany,Male,26.0,9,114169.16,1,0,0,1632.4624999999942,1,0,1,69.93677343277436
6269,15582154,Crawford,515.5,France,Female,26.0,5,47884.92,1,1,1,1632.4624999999942,0,0,3,29.332937203764356
6270,15734626,Gibson,515.5,Spain,Female,26.0,1,0.0,2,1,1,1632.4624999999942,0,0,4,0.0
6272,15620756,Stokes,515.5,France,Male,26.0,6,202904.64,1,1,1,1632.4624999999942,1,0,3,124.29359939355467
6273,15611331,Niu,511.0,France,Female,26.0,1,0.0,1,1,1,1632.4624999999942,1,1,3,0.0
6274,15576935,Ampt,515.5,Spain,Male,26.0,2,161807.18,2,0,1,1632.4624999999942,1,0,3,99.1184667335394
6275,15661275,Wynn,515.5,Germany,Male,26.0,3,110791.97,1,1,0,1632.4624999999942,1,0,2,67.86800309348631
6276,15814940,Lawrence,515.5,Spain,Female,26.0,9,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6277,15768471,Wagner,515.5,Germany,Female,26.0,6,108755.0,1,1,0,1632.4624999999942,1,0,2,66.62021332802462
6278,15697391,Argyle,515.5,Spain,Female,26.0,3,0.0,2,1,0,1632.4624999999942,0,0,3,0.0
6279,15793346,Ofodile,515.5,France,Female,26.0,3,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6280,15608338,Chiemenam,515.5,Spain,Female,26.0,9,117294.12,4,1,0,1632.4624999999942,1,0,5,71.85103486297567
6281,15578546,Akobundu,491.0,Germany,Male,26.0,4,102251.14,1,1,1,1632.4624999999942,0,0,3,62.636134061272685
6282,15656921,Locke,515.5,France,Male,26.0,4,0.0,2,0,0,1632.4624999999942,0,1,2,0.0
6284,15591135,Forster,515.5,France,Male,26.0,2,132057.92,2,1,0,1632.4624999999942,0,0,3,80.8949179537052
6285,15623219,Smith,515.5,France,Male,26.0,8,0.0,1,1,0,1632.4624999999942,1,1,2,0.0
6286,15655229,Craig,515.5,Germany,Female,26.0,7,114285.2,1,0,1,1632.4624999999942,0,0,2,70.00785622946952
6287,15805884,Archer,515.5,France,Female,26.0,9,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6288,15668289,McWilliams,515.5,Spain,Male,26.0,2,76087.98,1,0,1,1632.4624999999942,0,0,2,46.609327932494786
6289,15568562,Moss,515.5,France,Male,26.0,8,160272.27,1,1,0,1632.4624999999942,0,0,2,98.17822461465458
6290,15773276,Townsend,515.5,Spain,Male,26.0,4,114552.6,1,1,0,1632.4624999999942,1,0,2,70.17165784818972
6291,15622801,Brown,515.5,France,Female,26.0,8,102000.17,1,1,1,1632.4624999999942,0,0,3,62.48239699227416
6293,15713673,T'ien,494.0,France,Female,26.0,1,137853.0,1,0,1,1632.4624999999942,0,0,2,84.44481879369388
6294,15783083,Shubin,515.5,France,Male,26.0,9,0.0,2,1,0,1632.4624999999942,0,1,3,0.0
6295,15742824,Isayeva,515.5,Germany,Male,26.0,7,162318.61,1,1,0,1632.4624999999942,0,0,2,99.43175417505796
6296,15621550,Hung,515.5,Spain,Female,26.0,1,140292.58,3,0,0,1632.4624999999942,1,0,3,85.9392359701987
6297,15799480,Webb,515.5,France,Male,26.0,0,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6298,15625247,Scott,515.5,France,Female,26.0,1,0.0,1,0,0,1632.4624999999942,0,1,1,0.0
6299,15755241,Rahman,515.5,France,Female,26.0,2,0.0,1,0,1,1632.4624999999942,1,1,2,0.0
6301,15668235,Cooke,515.5,France,Female,26.0,3,123475.04,1,1,1,1632.4624999999942,0,0,3,75.63729028997629
6302,15683183,Volkova,515.5,Germany,Female,26.0,6,97652.96,1,1,0,1632.4624999999942,0,0,2,59.81942004793394
6303,15684592,Lamb,515.5,Spain,Male,26.0,4,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6304,15591169,Hawes,515.5,Germany,Female,26.0,4,137455.99,1,1,0,1632.4624999999942,1,0,2,84.20162178304278
6305,15653455,Smith,515.5,France,Female,26.0,2,0.0,2,0,1,1632.4624999999942,0,0,3,0.0
6306,15732563,Swanton,515.5,Germany,Female,26.0,7,99046.31,2,1,1,1632.4624999999942,0,0,4,60.67294654547982
6307,15656471,Mitchell,515.5,France,Male,26.0,9,0.0,2,1,1,1118.31,0,0,4,0.0
6308,15598510,Colombo,515.5,Germany,Male,26.0,4,105907.42,2,1,1,1632.4624999999942,0,0,4,64.87586698009932
6309,15766427,Shaw,515.5,Germany,Male,26.0,5,97720.35,2,1,0,1632.4624999999942,1,0,3,59.86070124122322
6311,15641595,Jonathan,515.5,Spain,Male,26.0,4,97392.18,2,1,0,1632.4624999999942,0,0,3,59.65967365253434
6312,15798429,Hernandez,515.5,France,Male,26.0,8,0.0,2,1,1,1632.4624999999942,0,1,4,0.0
6313,15648136,Green,515.5,Germany,Female,26.0,9,152812.58,1,1,0,1632.4624999999942,0,0,2,93.60863113241531
6314,15812482,Young,515.5,France,Male,26.0,3,139301.68,1,1,0,1632.4624999999942,0,0,2,85.33223887225617
6315,15790810,Han,515.5,France,Female,26.0,10,76319.64,1,1,1,1632.4624999999942,1,0,3,46.751236245855736
6316,15687421,Highland,515.5,Spain,Male,26.0,9,125919.35,1,1,0,1632.4624999999942,1,0,2,77.13460492966941
6317,15765643,Hamilton,515.5,France,Male,26.0,6,124348.38,2,0,1,1632.4624999999942,0,0,3,76.17227348254582
6318,15654878,Yobanna,450.0,France,Male,26.0,7,117199.8,1,1,1,1632.4624999999942,0,0,3,71.79325711922964
